Search__ID,Search_Type,PMID,PUB_YEAR,PROJECT_NUMBER,FY_Start,FY_Last,APY,ACTUAL_PROJECT_YEAR,APY_COST_inf2018,Activity_Code,Institute_Code,Acronym_institute_name,full_institute_name,Compressed Names,Project_Count,avg_cost
NIH15365282021,Bcel,22017435,2011,R01AI041649,1999,2019,2011,2011R01AI041649,527702,R01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,263851.0
NIH15365282021,Bcel,20956554,2011,R01AI041649,1999,2019,2011,2011R01AI041649,527702,R01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,263851.0
NIH15365282021,Bcel,11101876,2000,R01AI041751,1999,2001,2000,2000R01AI041751,439195,R01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,439195.0
NIH15365282021,Bcel,11371362,2001,R01AI042254,1999,2013,2001,2001R01AI042254,451887,R01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,451887.0
NIH15365282021,Bcel,11591737,2001,R01AI042787,1999,2002,2001,2001R01AI042787,277342,R01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,277342.0
NIH15365282021,Bcel,11591325,2001,R01AI042990,1999,2001,2001,2001R01AI042990,376677,R01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,376677.0
NIH15365282021,Bcel,11101876,2000,R01AI043567,1999,1999,1999,1999R01AI043567,0,R01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,0.0
NIH15365282021,Bcel,18370921,2008,R01AI043576,1999,2007,2007,2007R01AI043576,422447,R01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,422447.0
NIH15365282021,Bcel,15023417,2004,R01AI043576,1999,2007,2004,2004R01AI043576,489016,R01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,489016.0
NIH15365282021,Bcel,11125494,2000,R01AI043587,1999,2007,2000,2000R01AI043587,336955,R01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,336955.0
NIH15365282021,Bcel,30874353,2019,R01AI043603,1999,2020,2019,2019R01AI043603,567234,R01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,567234.0
NIH15365282021,Bcel,29396161,2018,R01AI043603,1999,2020,2018,2018R01AI043603,578119,R01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,578119.0
NIH15365282021,Bcel,15480307,2004,R01AI043937,1999,2003,2003,2003R01AI043937,568675,R01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,568675.0
NIH15365282021,Bcel,27162138,2016,R01AI045073,1999,2020,2016,2016R01AI045073,373101,R01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,373101.0
NIH15365282021,Bcel,19597478,2009,R01AI045073,1999,2020,2009,2009R01AI045073,347351,R01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,173675.5
NIH15365282021,Bcel,19503106,2009,R01AI045073,1999,2020,2009,2009R01AI045073,347351,R01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,173675.5
NIH15365282021,Bcel,18261920,2008,R01AI045073,1999,2020,2008,2008R01AI045073,287621,R01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,287621.0
NIH15365282021,Bcel,12047745,2002,R01AI045889,1999,2020,2002,2002R01AI045889,368242,R01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,368242.0
NIH15365282021,Bcel,10234554,1999,R37AI014579,1999,1999,1999,1999R37AI014579,0,R37,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,0.0
NIH15365282021,Bcel,10384121,1999,R37AI019047,1999,2003,1999,1999R37AI019047,0,R37,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,0.0
NIH15365282021,Bcel,11213809,2000,R37AI025129,1999,2007,2000,2000R37AI025129,396316,R37,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,396316.0
NIH15365282021,Bcel,10727467,2000,R37AI034098,1999,2007,2000,2000R37AI034098,445897,R37,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,445897.0
NIH15365282021,Bcel,12047745,2002,R44AI040798,1999,2000,2000,2000R44AI040798,613768,R44,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,613768.0
NIH15365282021,Bcel,24610013,2014,T32AI007019,1999,2020,2014,2014T32AI007019,506955,T32,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,506955.0
NIH15365282021,Bcel,23225217,2013,T32AI007051,1999,2020,2013,2013T32AI007051,483632,T32,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,483632.0
NIH15365282021,Bcel,12651942,2003,T32AI007126,1999,2006,2003,2003T32AI007126,359217,T32,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,359217.0
NIH15365282021,Bcel,26621863,2016,T32AI007273,1999,2020,2016,2016T32AI007273,387499,T32,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,387499.0
NIH15365282021,Bcel,29927104,2018,T32AI007290,1999,2020,2018,2018T32AI007290,1212982,T32,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,606491.0
NIH15365282021,Bcel,29855173,2018,T32AI007290,1999,2020,2018,2018T32AI007290,1212982,T32,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,606491.0
NIH15365282021,Bcel,28386257,2017,T32AI007290,1999,2020,2017,2017T32AI007290,1297759,T32,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,1297759.0
NIH15365282021,Bcel,22960222,2012,T32AI007290,1999,2020,2012,2012T32AI007290,1042451,T32,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,1042451.0
NIH15365282021,Bcel,29247044,2018,T32AI007306,1999,2020,2018,2018T32AI007306,491582,T32,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,491582.0
NIH15365282021,Bcel,30552165,2019,T32AI007313,1999,2020,2019,2019T32AI007313,254002,T32,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,254002.0
NIH15365282021,Bcel,10727464,2000,T32AI007328,1999,2020,2000,2000T32AI007328,424645,T32,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,424645.0
NIH15365282021,Bcel,21928281,2011,T32AI007334,1999,2020,2011,2011T32AI007334,606145,T32,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,606145.0
NIH15365282021,Bcel,29739835,2018,T32AI007392,1999,2020,2018,2018T32AI007392,411509,T32,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,411509.0
NIH15365282021,Bcel,22896626,2012,T32AI007392,1999,2020,2012,2012T32AI007392,373062,T32,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,373062.0
NIH15365282021,Bcel,21622865,2011,T32AI007405,1999,2020,2011,2011T32AI007405,395979,T32,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,395979.0
NIH15365282021,Bcel,18337558,2008,T32AI007492,1999,2005,2005,2005T32AI007492,237097,T32,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,237097.0
NIH15365282021,Bcel,18941192,2008,T32AI007493,1999,2014,2008,2008T32AI007493,310348,T32,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,310348.0
NIH15365282021,Bcel,25385309,2015,T32AI007496,1999,2019,2015,2015T32AI007496,462694,T32,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,462694.0
NIH15365282021,Bcel,25010693,2014,T32AI007496,1999,2019,2014,2014T32AI007496,392559,T32,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,392559.0
NIH15365282021,Bcel,23377201,2013,T32AI007496,1999,2019,2013,2013T32AI007496,429642,T32,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,429642.0
NIH15365282021,Bcel,17369193,2007,T32AI007518,1999,2007,2007,2007T32AI007518,210956,T32,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,210956.0
NIH15365282021,Bcel,28671952,2017,U01AI031834,1999,2018,2017,2017U01AI031834,2496043,U01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,2496043.0
NIH15365282021,Bcel,28671952,2017,U01AI034989,1999,2018,2017,2017U01AI034989,4223102,U01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,4223102.0
NIH15365282021,Bcel,28671952,2017,U01AI034993,1999,2018,2017,2017U01AI034993,2808435,U01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,2808435.0
NIH15365282021,Bcel,28671952,2017,U01AI034994,1999,2018,2017,2017U01AI034994,3036457,U01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,3036457.0
NIH15365282021,Bcel,28671952,2017,U01AI035004,1999,2018,2017,2017U01AI035004,4031964,U01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,2,4031964.0
NIH15365282021,Bcel,28671952,2017,U01AI042590,1999,2018,2017,2017U01AI042590,2214827,U01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,2214827.0
NIH15365282021,Bcel,10201919,1999,Z01AI000036,1999,2008,1999,1999Z01AI000036,0,Z01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,0.0
NIH15365282021,Bcel,10201919,1999,Z01AI000226,1999,2008,1999,1999Z01AI000226,0,Z01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,0.0
NIH15365282021,Bcel,11429537,2001,Z01AI000717,1999,2008,2001,2001Z01AI000717,0,Z01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,0.0
NIH15365282021,Bcel,11429537,2001,Z01AI000718,1999,2008,2001,2001Z01AI000718,0,Z01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,0.0
NIH15365282021,Bcel,11429537,2001,Z01AI000769,1999,2008,2001,2001Z01AI000769,0,Z01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,0.0
NIH15365282021,Bcel,15508184,2004,Z01AI000825,1999,2008,2004,2004Z01AI000825,0,Z01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,0.0
NIH15365282021,Bcel,14734623,2004,K08AI001841,2000,2002,2002,2002K08AI001841,168082,K08,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,168082.0
NIH15365282021,Bcel,15452217,2004,R01AI021362,2000,2014,2004,2004R01AI021362,593742,R01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,593742.0
NIH15365282021,Bcel,19494297,2009,R01AI043534,2000,2011,2009,2009R01AI043534,416603,R01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,416603.0
NIH15365282021,Bcel,20370617,2010,R01AI045011,2000,2011,2010,2010R01AI045011,558016,R01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,558016.0
NIH15365282021,Bcel,12959216,2003,R01AI045011,2000,2011,2003,2003R01AI045011,412918,R01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,412918.0
NIH15365282021,Bcel,10878352,2000,R01AI045011,2000,2011,2000,2000R01AI045011,431692,R01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,431692.0
NIH15365282021,Bcel,17357108,2007,R01AI045088,2000,2004,2004,2004R01AI045088,423763,R01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,211881.5
NIH15365282021,Bcel,16301744,2005,R01AI045088,2000,2004,2004,2004R01AI045088,423763,R01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,211881.5
NIH15365282021,Bcel,14975236,2004,R01AI045104,2000,2004,2004,2004R01AI045104,432600,R01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,432600.0
NIH15365282021,Bcel,23496831,2013,R01AI047829,2000,2020,2013,2013R01AI047829,381175,R01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,381175.0
NIH15365282021,Bcel,23032308,2012,R01AI047829,2000,2020,2012,2012R01AI047829,411449,R01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,411449.0
NIH15365282021,Bcel,25157256,2014,R01AI048115,2000,2010,2010,2010R01AI048115,355525,R01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,88881.25
NIH15365282021,Bcel,23225217,2013,R01AI048115,2000,2010,2010,2010R01AI048115,355525,R01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,88881.25
NIH15365282021,Bcel,22531925,2012,R01AI048115,2000,2010,2010,2010R01AI048115,355525,R01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,88881.25
NIH15365282021,Bcel,20666706,2010,R01AI048115,2000,2010,2010,2010R01AI048115,355525,R01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,88881.25
NIH15365282021,Bcel,12047745,2002,R01AI048933,2000,2004,2002,2002R01AI048933,470493,R01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,2,470493.0
NIH15365282021,Bcel,22202002,2012,R18AI048693,2000,2016,2012,2012R18AI048693,352818,R18,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,352818.0
NIH15365282021,Bcel,15452217,2004,R21AI047822,2000,2000,2000,2000R21AI047822,376524,R21,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,376524.0
NIH15365282021,Bcel,25065977,2014,P30AI050410,2001,2020,2014,2014P30AI050410,3343980,P30,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,2,3343980.0
NIH15365282021,Bcel,17982068,2007,R01AI045012,2001,2005,2005,2005R01AI045012,410170,R01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,410170.0
NIH15365282021,Bcel,12403364,2002,R01AI047322,2001,2005,2002,2002R01AI047322,400594,R01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,400594.0
NIH15365282021,Bcel,15452217,2004,R01AI047822,2001,2009,2004,2004R01AI047822,343982,R01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,343982.0
NIH15365282021,Bcel,12471119,2002,R01AI048602,2001,2005,2002,2002R01AI048602,393894,R01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,393894.0
NIH15365282021,Bcel,12149433,2002,R01AI049992,2001,2005,2002,2002R01AI049992,477677,R01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,477677.0
NIH15365282021,Bcel,17675184,2007,R01AI051990,2001,2004,2004,2004R01AI051990,490768,R01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,490768.0
NIH15365282021,Bcel,16893077,2006,R21AI049061,2001,2002,2002,2002R21AI049061,292071,R21,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,292071.0
NIH15365282021,Bcel,22120118,2011,T32AI049823,2001,2015,2011,2011T32AI049823,181528,T32,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,181528.0
NIH15365282021,Bcel,25100741,2014,U19AI050864,2001,2011,2011,2011U19AI050864,2031971,U19,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,2,1015985.5
NIH15365282021,Bcel,24376267,2014,U19AI050864,2001,2011,2011,2011U19AI050864,2031971,U19,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,2,1015985.5
NIH15365282021,Bcel,22397502,2012,P01AI051573,2002,2011,2011,2011P01AI051573,2123048,P01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,2,2123048.0
NIH15365282021,Bcel,28671952,2017,P30AI027763,2002,2021,2017,2017P30AI027763,3112237,P30,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,2,1556118.5
NIH15365282021,Bcel,28468877,2017,P30AI027763,2002,2021,2017,2017P30AI027763,3112237,P30,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,2,1556118.5
NIH15365282021,Bcel,15749891,2005,R01AI049388,2002,2006,2005,2005R01AI049388,429701,R01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,429701.0
NIH15365282021,Bcel,25002116,2014,R01AI050094,2002,2012,2012,2012R01AI050094,280445,R01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,280445.0
NIH15365282021,Bcel,15023417,2004,R01AI050659,2002,2006,2004,2004R01AI050659,538068,R01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,538068.0
NIH15365282021,Bcel,19898472,2009,R01AI052127,2002,2006,2006,2006R01AI052127,1553418,R01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,1553418.0
NIH15365282021,Bcel,16709833,2006,R01AI052189,2002,2004,2004,2004R01AI052189,348941,R01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,348941.0
NIH15365282021,Bcel,16520387,2006,R01AI052225,2002,2006,2006,2006R01AI052225,326051,R01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,326051.0
NIH15365282021,Bcel,19196865,2009,R01AI052327,2002,2005,2005,2005R01AI052327,392865,R01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,196432.5
NIH15365282021,Bcel,17591700,2007,R01AI052327,2002,2005,2005,2005R01AI052327,392865,R01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,196432.5
NIH15365282021,Bcel,16260487,2005,R01AI052861,2002,2013,2005,2005R01AI052861,458548,R01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,458548.0
NIH15365282021,Bcel,19597478,2009,R37AI040098,2002,2011,2009,2009R37AI040098,399163,R37,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,199581.5
NIH15365282021,Bcel,19503106,2009,R37AI040098,2002,2011,2009,2009R37AI040098,399163,R37,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,199581.5
NIH15365282021,Bcel,18261920,2008,R37AI040098,2002,2011,2008,2008R37AI040098,397409,R37,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,397409.0
NIH15365282021,Bcel,24045575,2014,T32AI052066,2002,2020,2014,2014T32AI052066,132084,T32,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,132084.0
NIH15365282021,Bcel,29944756,2018,T32AI052077,2002,2020,2018,2018T32AI052077,186229,T32,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,186229.0
NIH15365282021,Bcel,26000908,2015,T32AI052077,2002,2020,2015,2015T32AI052077,194207,T32,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,194207.0
NIH15365282021,Bcel,30891931,2019,U19AI051731,2002,2020,2019,2019U19AI051731,2483878,U19,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,2,2483878.0
NIH15365282021,Bcel,16893077,2006,F32AI057630,2003,2004,2004,2004F32AI057630,50605,F32,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,50605.0
NIH15365282021,Bcel,21928281,2011,K08AI052249,2003,2007,2007,2007K08AI052249,140935,K08,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,70467.5
NIH15365282021,Bcel,19380785,2009,K08AI052249,2003,2007,2007,2007K08AI052249,140935,K08,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,70467.5
NIH15365282021,Bcel,17464555,2007,N01AI030070,2003,2005,2005,2005N01AI030070,0,N01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,0.0
NIH15365282021,Bcel,24043771,2013,P01AI053725,2003,2012,2012,2012P01AI053725,1448086,P01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,2,1448086.0
NIH15365282021,Bcel,26187411,2015,P01AI056172,2003,2017,2015,2015P01AI056172,2826505,P01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,2,2826505.0
NIH15365282021,Bcel,28851699,2017,P01AI056299,2003,2020,2017,2017P01AI056299,2343580,P01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,2,2343580.0
NIH15365282021,Bcel,21536804,2011,R01AI051420,2003,2012,2011,2011R01AI051420,414385,R01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,414385.0
NIH15365282021,Bcel,24507801,2014,R01AI051448,2003,2021,2014,2014R01AI051448,413673,R01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,413673.0
NIH15365282021,Bcel,15634904,2005,R01AI051448,2003,2021,2005,2005R01AI051448,519960,R01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,2,519960.0
NIH15365282021,Bcel,17825414,2008,R01AI051532,2003,2007,2007,2007R01AI051532,345650,R01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,172825.0
NIH15365282021,Bcel,17590174,2007,R01AI051532,2003,2007,2007,2007R01AI051532,345650,R01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,172825.0
NIH15365282021,Bcel,14991595,2004,R01AI051532,2003,2007,2004,2004R01AI051532,400119,R01,AI,NIAID,National Institute of Allergy and Infectious Diseases Extramural Activities,National Institute of Allergy and Infectious Diseases Extramural Activities,1,400119.0
