Search__ID,Search_Type,PMID,PUB_YEAR,PROJECT_NUMBER,FY_Start,FY_Last,APY,ACTUAL_PROJECT_YEAR,APY_COST_inf2018,Activity_Code,Institute_Code,Acronym_institute_name,full_institute_name,Compressed Names,Project_Count,avg_cost
NIH15295282021,chim,15389255,2005,R01CA089461,2001,2005,2005,2005R01CA089461,305788,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,305788.0
NIH15295282021,chim,18577706,2008,R01CA089511,2001,2007,2007,2007R01CA089511,355786,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,355786.0
NIH15295282021,chim,12391191,2002,R01CA089511,2001,2007,2002,2002R01CA089511,418321,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,418321.0
NIH15295282021,chim,11714839,2001,R01CA089511,2001,2007,2001,2001R01CA089511,424944,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,424944.0
NIH15295282021,chim,16322266,2005,R01CA089536,2001,2005,2005,2005R01CA089536,311870,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,155935.0
NIH15295282021,chim,16133108,2006,R01CA089536,2001,2005,2005,2005R01CA089536,311870,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,155935.0
NIH15295282021,chim,12920018,2003,R01CA089536,2001,2005,2003,2003R01CA089536,331007,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,165503.5
NIH15295282021,chim,12689940,2003,R01CA089536,2001,2005,2003,2003R01CA089536,331007,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,165503.5
NIH15295282021,chim,24404423,2013,R01CA090576,2001,2020,2013,2013R01CA090576,120809,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,120809.0
NIH15295282021,chim,22072555,2012,R01CA090576,2001,2020,2012,2012R01CA090576,333029,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,333029.0
NIH15295282021,chim,19147228,2009,R01CA090576,2001,2020,2009,2009R01CA090576,334891,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,334891.0
NIH15295282021,chim,14528297,2003,R01CA090809,2001,2005,2003,2003R01CA090809,410408,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,410408.0
NIH15295282021,chim,16489078,2006,R01CA090873,2001,2004,2004,2004R01CA090873,416502,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,208251.0
NIH15295282021,chim,15735047,2005,R01CA090873,2001,2004,2004,2004R01CA090873,416502,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,208251.0
NIH15295282021,chim,12745641,2003,R01CA090873,2001,2004,2003,2003R01CA090873,427594,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,427594.0
NIH15295282021,chim,15546950,2005,R01CA092225,2001,2004,2004,2004R01CA092225,333569,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,333569.0
NIH15295282021,chim,18157011,2008,R01CA092254,2001,2004,2004,2004R01CA092254,353254,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,88313.5
NIH15295282021,chim,18001476,2007,R01CA092254,2001,2004,2004,2004R01CA092254,353254,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,88313.5
NIH15295282021,chim,17355640,2007,R01CA092254,2001,2004,2004,2004R01CA092254,353254,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,88313.5
NIH15295282021,chim,15554386,2004,R01CA092254,2001,2004,2004,2004R01CA092254,353254,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,88313.5
NIH15295282021,chim,12802095,2003,R01CA092254,2001,2004,2003,2003R01CA092254,362662,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,362662.0
NIH15295282021,chim,17685852,2007,R01CA092302,2001,2003,2003,2003R01CA092302,611044,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,305522.0
NIH15295282021,chim,15093188,2004,R01CA092302,2001,2003,2003,2003R01CA092302,611044,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,305522.0
NIH15295282021,chim,16651448,2006,R01CA092488,2001,2004,2004,2004R01CA092488,407806,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,203903.0
NIH15295282021,chim,16236629,2005,R01CA092488,2001,2004,2004,2004R01CA092488,407806,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,203903.0
NIH15295282021,chim,28196594,2017,R01CA092900,2001,2021,2017,2017R01CA092900,352534,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,352534.0
NIH15295282021,chim,15846492,2005,R01CA096528,2001,2003,2003,2003R01CA096528,321386,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,321386.0
NIH15295282021,chim,11980657,2002,R01CA096528,2001,2003,2002,2002R01CA096528,326966,R01,CA,NCI,National Cancer Institute,National Cancer Institute,1,326966.0
NIH15295282021,chim,11578915,2001,R21CA089534,2001,2001,2001,2001R21CA089534,170856,R21,CA,NCI,National Cancer Institute,National Cancer Institute,1,170856.0
NIH15295282021,chim,15170741,2004,R21CA091520,2001,2002,2002,2002R21CA091520,455065,R21,CA,NCI,National Cancer Institute,National Cancer Institute,1,455065.0
NIH15295282021,chim,15112270,2004,R21CA091537,2001,2002,2002,2002R21CA091537,405602,R21,CA,NCI,National Cancer Institute,National Cancer Institute,2,405602.0
NIH15295282021,chim,15353342,2004,R21CA091545,2001,2002,2002,2002R21CA091545,525124,R21,CA,NCI,National Cancer Institute,National Cancer Institute,2,262562.0
NIH15295282021,chim,14679014,2003,R21CA091545,2001,2002,2002,2002R21CA091545,525124,R21,CA,NCI,National Cancer Institute,National Cancer Institute,2,262562.0
NIH15295282021,chim,16741253,2006,R21CA093069,2001,2002,2002,2002R21CA093069,403592,R21,CA,NCI,National Cancer Institute,National Cancer Institute,1,403592.0
NIH15295282021,chim,12646617,2003,R21CA094503,2001,2002,2002,2002R21CA094503,511909,R21,CA,NCI,National Cancer Institute,National Cancer Institute,1,255954.5
NIH15295282021,chim,12234994,2002,R21CA094503,2001,2002,2002,2002R21CA094503,511909,R21,CA,NCI,National Cancer Institute,National Cancer Institute,1,255954.5
NIH15295282021,chim,15837756,2005,R21CA094523,2001,2002,2002,2002R21CA094523,443077,R21,CA,NCI,National Cancer Institute,National Cancer Institute,1,443077.0
NIH15295282021,chim,17640914,2007,R24CA092782,2001,2006,2006,2006R24CA092782,880118,R24,CA,NCI,National Cancer Institute,National Cancer Institute,1,880118.0
NIH15295282021,chim,19363220,2009,R24CA092862,2001,2006,2006,2006R24CA092862,933944,R24,CA,NCI,National Cancer Institute,National Cancer Institute,1,466972.0
NIH15295282021,chim,18337172,2008,R24CA092862,2001,2006,2006,2006R24CA092862,933944,R24,CA,NCI,National Cancer Institute,National Cancer Institute,1,466972.0
NIH15295282021,chim,12393519,2003,R24CA092862,2001,2006,2003,2003R24CA092862,958951,R24,CA,NCI,National Cancer Institute,National Cancer Institute,1,958951.0
NIH15295282021,chim,19106231,2009,R24CA092865,2001,2006,2006,2006R24CA092865,926291,R24,CA,NCI,National Cancer Institute,National Cancer Institute,1,926291.0
NIH15295282021,chim,17576157,2007,R24CA092871,2001,2006,2006,2006R24CA092871,1027612,R24,CA,NCI,National Cancer Institute,National Cancer Institute,1,1027612.0
NIH15295282021,chim,29503195,2018,T32CA080621,2001,2018,2018,2018T32CA080621,366692,T32,CA,NCI,National Cancer Institute,National Cancer Institute,1,366692.0
NIH15295282021,chim,26109379,2015,T32CA085183,2001,2020,2015,2015T32CA085183,139483,T32,CA,NCI,National Cancer Institute,National Cancer Institute,1,139483.0
NIH15295282021,chim,23862980,2013,T32CA085183,2001,2020,2013,2013T32CA085183,163800,T32,CA,NCI,National Cancer Institute,National Cancer Institute,1,163800.0
NIH15295282021,chim,15282530,2004,T32CA088784,2001,2005,2004,2004T32CA088784,406736,T32,CA,NCI,National Cancer Institute,National Cancer Institute,1,406736.0
NIH15295282021,chim,12391241,2002,T32CA088784,2001,2005,2002,2002T32CA088784,369698,T32,CA,NCI,National Cancer Institute,National Cancer Institute,1,369698.0
NIH15295282021,chim,29843822,2018,T32CA090217,2001,2020,2018,2018T32CA090217,429772,T32,CA,NCI,National Cancer Institute,National Cancer Institute,1,429772.0
NIH15295282021,chim,17363545,2007,U54CA090818,2001,2006,2006,2006U54CA090818,537696,U54,CA,NCI,National Cancer Institute,National Cancer Institute,1,268848.0
NIH15295282021,chim,16368569,2006,U54CA090818,2001,2006,2006,2006U54CA090818,537696,U54,CA,NCI,National Cancer Institute,National Cancer Institute,1,268848.0
NIH15295282021,chim,21995569,2011,U54CA091408,2001,2010,2010,2010U54CA091408,2590892,U54,CA,NCI,National Cancer Institute,National Cancer Institute,3,2590892.0
NIH15295282021,chim,16651448,2006,F32CA097907,2002,2003,2003,2003F32CA097907,76843,F32,CA,NCI,National Cancer Institute,National Cancer Institute,1,38421.5
NIH15295282021,chim,16236629,2005,F32CA097907,2002,2003,2003,2003F32CA097907,76843,F32,CA,NCI,National Cancer Institute,National Cancer Institute,1,38421.5
NIH15295282021,chim,31856966,2019,K12CA087723,2002,2020,2019,2019K12CA087723,942710,K12,CA,NCI,National Cancer Institute,National Cancer Institute,1,157118.33333333334
NIH15295282021,chim,31727131,2019,K12CA087723,2002,2020,2019,2019K12CA087723,942710,K12,CA,NCI,National Cancer Institute,National Cancer Institute,1,157118.33333333334
NIH15295282021,chim,31698455,2019,K12CA087723,2002,2020,2019,2019K12CA087723,942710,K12,CA,NCI,National Cancer Institute,National Cancer Institute,1,157118.33333333334
NIH15295282021,chim,31439577,2019,K12CA087723,2002,2020,2019,2019K12CA087723,942710,K12,CA,NCI,National Cancer Institute,National Cancer Institute,1,157118.33333333334
NIH15295282021,chim,31320380,2019,K12CA087723,2002,2020,2019,2019K12CA087723,942710,K12,CA,NCI,National Cancer Institute,National Cancer Institute,1,157118.33333333334
NIH15295282021,chim,31058076,2019,K12CA087723,2002,2020,2019,2019K12CA087723,942710,K12,CA,NCI,National Cancer Institute,National Cancer Institute,1,157118.33333333334
NIH15295282021,chim,16799333,2006,K12CA087989,2002,2006,2006,2006K12CA087989,840158,K12,CA,NCI,National Cancer Institute,National Cancer Institute,1,840158.0
NIH15295282021,chim,28602436,2017,K12CA090433,2002,2020,2017,2017K12CA090433,829764,K12,CA,NCI,National Cancer Institute,National Cancer Institute,1,829764.0
NIH15295282021,chim,27313973,2016,K12CA090433,2002,2020,2016,2016K12CA090433,842389,K12,CA,NCI,National Cancer Institute,National Cancer Institute,1,842389.0
NIH15295282021,chim,25049283,2014,K12CA090433,2002,2020,2014,2014K12CA090433,882543,K12,CA,NCI,National Cancer Institute,National Cancer Institute,2,882543.0
NIH15295282021,chim,24333408,2013,K12CA090433,2002,2020,2013,2013K12CA090433,728007,K12,CA,NCI,National Cancer Institute,National Cancer Institute,1,728007.0
NIH15295282021,chim,21984804,2011,K12CA090433,2002,2020,2011,2011K12CA090433,680551,K12,CA,NCI,National Cancer Institute,National Cancer Institute,2,680551.0
NIH15295282021,chim,20948438,2010,K12CA090433,2002,2020,2010,2010K12CA090433,862044,K12,CA,NCI,National Cancer Institute,National Cancer Institute,2,431022.0
NIH15295282021,chim,20842059,2010,K12CA090433,2002,2020,2010,2010K12CA090433,862044,K12,CA,NCI,National Cancer Institute,National Cancer Institute,2,431022.0
NIH15295282021,chim,19199969,2009,K12CA090433,2002,2020,2009,2009K12CA090433,969842,K12,CA,NCI,National Cancer Institute,National Cancer Institute,2,969842.0
NIH15295282021,chim,16827897,2006,K22CA093659,2002,2004,2004,2004K22CA093659,202712,K22,CA,NCI,National Cancer Institute,National Cancer Institute,1,202712.0
NIH15295282021,chim,20842061,2010,K23CA093376,2002,2006,2006,2006K23CA093376,158041,K23,CA,NCI,National Cancer Institute,National Cancer Institute,1,52680.333333333336
NIH15295282021,chim,18253732,2008,K23CA093376,2002,2006,2006,2006K23CA093376,158041,K23,CA,NCI,National Cancer Institute,National Cancer Institute,1,52680.333333333336
NIH15295282021,chim,16884670,2006,K23CA093376,2002,2006,2006,2006K23CA093376,158041,K23,CA,NCI,National Cancer Institute,National Cancer Institute,1,52680.333333333336
NIH15295282021,chim,15067052,2004,K23CA093376,2002,2006,2004,2004K23CA093376,168661,K23,CA,NCI,National Cancer Institute,National Cancer Institute,1,168661.0
NIH15295282021,chim,18925393,2009,P01CA089480,2002,2005,2005,2005P01CA089480,1770187,P01,CA,NCI,National Cancer Institute,National Cancer Institute,1,590062.3333333334
NIH15295282021,chim,17699794,2007,P01CA089480,2002,2005,2005,2005P01CA089480,1770187,P01,CA,NCI,National Cancer Institute,National Cancer Institute,1,590062.3333333334
NIH15295282021,chim,15905554,2005,P01CA089480,2002,2005,2005,2005P01CA089480,1770187,P01,CA,NCI,National Cancer Institute,National Cancer Institute,1,590062.3333333334
NIH15295282021,chim,15026358,2004,P01CA089480,2002,2005,2004,2004P01CA089480,1773143,P01,CA,NCI,National Cancer Institute,National Cancer Institute,1,1773143.0
NIH15295282021,chim,21487038,2011,P01CA094060,2002,2018,2011,2011P01CA094060,3253665,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,3253665.0
NIH15295282021,chim,19219023,2009,P01CA094060,2002,2018,2009,2009P01CA094060,3448194,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,3448194.0
NIH15295282021,chim,31779709,2019,P01CA094237,2002,2017,2017,2017P01CA094237,1979434,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,68256.3448275862
NIH15295282021,chim,31558475,2019,P01CA094237,2002,2017,2017,2017P01CA094237,1979434,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,68256.3448275862
NIH15295282021,chim,31135527,2019,P01CA094237,2002,2017,2017,2017P01CA094237,1979434,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,68256.3448275862
NIH15295282021,chim,31005599,2019,P01CA094237,2002,2017,2017,2017P01CA094237,1979434,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,68256.3448275862
NIH15295282021,chim,30936089,2019,P01CA094237,2002,2017,2017,2017P01CA094237,1979434,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,68256.3448275862
NIH15295282021,chim,30891427,2019,P01CA094237,2002,2017,2017,2017P01CA094237,1979434,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,68256.3448275862
NIH15295282021,chim,30850208,2019,P01CA094237,2002,2017,2017,2017P01CA094237,1979434,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,68256.3448275862
NIH15295282021,chim,30619856,2018,P01CA094237,2002,2017,2017,2017P01CA094237,1979434,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,68256.3448275862
NIH15295282021,chim,30396848,2019,P01CA094237,2002,2017,2017,2017P01CA094237,1979434,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,68256.3448275862
NIH15295282021,chim,29880586,2018,P01CA094237,2002,2017,2017,2017P01CA094237,1979434,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,68256.3448275862
NIH15295282021,chim,29851933,2018,P01CA094237,2002,2017,2017,2017P01CA094237,1979434,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,68256.3448275862
NIH15295282021,chim,29747685,2018,P01CA094237,2002,2017,2017,2017P01CA094237,1979434,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,68256.3448275862
NIH15295282021,chim,29727246,2018,P01CA094237,2002,2017,2017,2017P01CA094237,1979434,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,68256.3448275862
NIH15295282021,chim,29315015,2018,P01CA094237,2002,2017,2017,2017P01CA094237,1979434,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,68256.3448275862
NIH15295282021,chim,29079582,2017,P01CA094237,2002,2017,2017,2017P01CA094237,1979434,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,68256.3448275862
NIH15295282021,chim,28978471,2017,P01CA094237,2002,2017,2017,2017P01CA094237,1979434,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,68256.3448275862
NIH15295282021,chim,28974431,2017,P01CA094237,2002,2017,2017,2017P01CA094237,1979434,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,68256.3448275862
NIH15295282021,chim,28939089,2017,P01CA094237,2002,2017,2017,2017P01CA094237,1979434,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,68256.3448275862
NIH15295282021,chim,28830878,2017,P01CA094237,2002,2017,2017,2017P01CA094237,1979434,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,68256.3448275862
NIH15295282021,chim,28801306,2017,P01CA094237,2002,2017,2017,2017P01CA094237,1979434,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,68256.3448275862
NIH15295282021,chim,28783452,2017,P01CA094237,2002,2017,2017,2017P01CA094237,1979434,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,68256.3448275862
NIH15295282021,chim,28676343,2017,P01CA094237,2002,2017,2017,2017P01CA094237,1979434,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,68256.3448275862
NIH15295282021,chim,28642356,2017,P01CA094237,2002,2017,2017,2017P01CA094237,1979434,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,68256.3448275862
NIH15295282021,chim,28602436,2017,P01CA094237,2002,2017,2017,2017P01CA094237,1979434,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,68256.3448275862
NIH15295282021,chim,28550199,2017,P01CA094237,2002,2017,2017,2017P01CA094237,1979434,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,68256.3448275862
NIH15295282021,chim,28183713,2017,P01CA094237,2002,2017,2017,2017P01CA094237,1979434,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,68256.3448275862
NIH15295282021,chim,28129132,2017,P01CA094237,2002,2017,2017,2017P01CA094237,1979434,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,68256.3448275862
NIH15295282021,chim,28129119,2017,P01CA094237,2002,2017,2017,2017P01CA094237,1979434,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,68256.3448275862
NIH15295282021,chim,27897332,2017,P01CA094237,2002,2017,2017,2017P01CA094237,1979434,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,68256.3448275862
NIH15295282021,chim,27913506,2016,P01CA094237,2002,2017,2016,2016P01CA094237,2021558,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,183778.0
NIH15295282021,chim,27473568,2016,P01CA094237,2002,2017,2016,2016P01CA094237,2021558,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,183778.0
NIH15295282021,chim,27687136,2016,P01CA094237,2002,2017,2016,2016P01CA094237,2021558,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,183778.0
NIH15295282021,chim,27427982,2016,P01CA094237,2002,2017,2016,2016P01CA094237,2021558,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,183778.0
NIH15295282021,chim,27313973,2016,P01CA094237,2002,2017,2016,2016P01CA094237,2021558,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,183778.0
NIH15295282021,chim,27261481,2016,P01CA094237,2002,2017,2016,2016P01CA094237,2021558,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,183778.0
NIH15295282021,chim,27207801,2016,P01CA094237,2002,2017,2016,2016P01CA094237,2021558,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,183778.0
NIH15295282021,chim,27183388,2016,P01CA094237,2002,2017,2016,2016P01CA094237,2021558,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,183778.0
NIH15295282021,chim,27019998,2016,P01CA094237,2002,2017,2016,2016P01CA094237,2021558,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,183778.0
NIH15295282021,chim,26920464,2016,P01CA094237,2002,2017,2016,2016P01CA094237,2021558,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,183778.0
NIH15295282021,chim,26332003,2016,P01CA094237,2002,2017,2016,2016P01CA094237,2021558,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,183778.0
NIH15295282021,chim,26428384,2015,P01CA094237,2002,2017,2015,2015P01CA094237,2047064,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,204706.4
NIH15295282021,chim,26250410,2015,P01CA094237,2002,2017,2015,2015P01CA094237,2047064,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,204706.4
NIH15295282021,chim,26240290,2015,P01CA094237,2002,2017,2015,2015P01CA094237,2047064,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,204706.4
NIH15295282021,chim,26160910,2015,P01CA094237,2002,2017,2015,2015P01CA094237,2047064,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,204706.4
NIH15295282021,chim,26056165,2015,P01CA094237,2002,2017,2015,2015P01CA094237,2047064,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,204706.4
NIH15295282021,chim,25940712,2015,P01CA094237,2002,2017,2015,2015P01CA094237,2047064,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,204706.4
NIH15295282021,chim,25849134,2015,P01CA094237,2002,2017,2015,2015P01CA094237,2047064,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,204706.4
NIH15295282021,chim,25734008,2015,P01CA094237,2002,2017,2015,2015P01CA094237,2047064,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,204706.4
NIH15295282021,chim,25691731,2015,P01CA094237,2002,2017,2015,2015P01CA094237,2047064,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,204706.4
NIH15295282021,chim,25572477,2015,P01CA094237,2002,2017,2015,2015P01CA094237,2047064,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,204706.4
NIH15295282021,chim,25505959,2014,P01CA094237,2002,2017,2014,2014P01CA094237,1988090,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,86438.69565217392
NIH15295282021,chim,25440610,2014,P01CA094237,2002,2017,2014,2014P01CA094237,1988090,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,86438.69565217392
NIH15295282021,chim,25060519,2014,P01CA094237,2002,2017,2014,2014P01CA094237,1988090,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,86438.69565217392
NIH15295282021,chim,25049328,2014,P01CA094237,2002,2017,2014,2014P01CA094237,1988090,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,86438.69565217392
NIH15295282021,chim,24924183,2014,P01CA094237,2002,2017,2014,2014P01CA094237,1988090,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,86438.69565217392
NIH15295282021,chim,24876563,2014,P01CA094237,2002,2017,2014,2014P01CA094237,1988090,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,86438.69565217392
NIH15295282021,chim,24787977,2014,P01CA094237,2002,2017,2014,2014P01CA094237,1988090,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,86438.69565217392
NIH15295282021,chim,24782509,2014,P01CA094237,2002,2017,2014,2014P01CA094237,1988090,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,86438.69565217392
NIH15295282021,chim,24753538,2014,P01CA094237,2002,2017,2014,2014P01CA094237,1988090,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,86438.69565217392
NIH15295282021,chim,24732709,2014,P01CA094237,2002,2017,2014,2014P01CA094237,1988090,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,86438.69565217392
NIH15295282021,chim,24667962,2014,P01CA094237,2002,2017,2014,2014P01CA094237,1988090,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,86438.69565217392
NIH15295282021,chim,24667955,2014,P01CA094237,2002,2017,2014,2014P01CA094237,1988090,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,86438.69565217392
NIH15295282021,chim,24651135,2014,P01CA094237,2002,2017,2014,2014P01CA094237,1988090,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,86438.69565217392
NIH15295282021,chim,24629797,2014,P01CA094237,2002,2017,2014,2014P01CA094237,1988090,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,86438.69565217392
NIH15295282021,chim,24384910,2014,P01CA094237,2002,2017,2014,2014P01CA094237,1988090,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,86438.69565217392
NIH15295282021,chim,24344220,2014,P01CA094237,2002,2017,2014,2014P01CA094237,1988090,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,86438.69565217392
NIH15295282021,chim,24334762,2014,P01CA094237,2002,2017,2014,2014P01CA094237,1988090,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,86438.69565217392
NIH15295282021,chim,24329793,2014,P01CA094237,2002,2017,2014,2014P01CA094237,1988090,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,86438.69565217392
NIH15295282021,chim,24329788,2014,P01CA094237,2002,2017,2014,2014P01CA094237,1988090,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,86438.69565217392
NIH15295282021,chim,24297049,2014,P01CA094237,2002,2017,2014,2014P01CA094237,1988090,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,86438.69565217392
NIH15295282021,chim,24239105,2014,P01CA094237,2002,2017,2014,2014P01CA094237,1988090,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,86438.69565217392
NIH15295282021,chim,24213558,2014,P01CA094237,2002,2017,2014,2014P01CA094237,1988090,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,86438.69565217392
NIH15295282021,chim,24097874,2014,P01CA094237,2002,2017,2014,2014P01CA094237,1988090,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,86438.69565217392
NIH15295282021,chim,24333408,2013,P01CA094237,2002,2017,2013,2013P01CA094237,2082812,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,231423.55555555556
NIH15295282021,chim,24216170,2013,P01CA094237,2002,2017,2013,2013P01CA094237,2082812,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,231423.55555555556
NIH15295282021,chim,24080488,2013,P01CA094237,2002,2017,2013,2013P01CA094237,2082812,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,231423.55555555556
NIH15295282021,chim,23939024,2013,P01CA094237,2002,2017,2013,2013P01CA094237,2082812,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,231423.55555555556
NIH15295282021,chim,23732988,2013,P01CA094237,2002,2017,2013,2013P01CA094237,2082812,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,231423.55555555556
NIH15295282021,chim,23698740,2013,P01CA094237,2002,2017,2013,2013P01CA094237,2082812,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,231423.55555555556
NIH15295282021,chim,23557418,2013,P01CA094237,2002,2017,2013,2013P01CA094237,2082812,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,231423.55555555556
NIH15295282021,chim,23295316,2013,P01CA094237,2002,2017,2013,2013P01CA094237,2082812,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,231423.55555555556
NIH15295282021,chim,23149818,2013,P01CA094237,2002,2017,2013,2013P01CA094237,2082812,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,231423.55555555556
NIH15295282021,chim,23059871,2012,P01CA094237,2002,2017,2012,2012P01CA094237,2095927,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,349321.1666666667
NIH15295282021,chim,22801669,2012,P01CA094237,2002,2017,2012,2012P01CA094237,2095927,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,349321.1666666667
NIH15295282021,chim,22801446,2012,P01CA094237,2002,2017,2012,2012P01CA094237,2095927,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,349321.1666666667
NIH15295282021,chim,22565311,2012,P01CA094237,2002,2017,2012,2012P01CA094237,2095927,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,349321.1666666667
NIH15295282021,chim,22495390,2012,P01CA094237,2002,2017,2012,2012P01CA094237,2095927,P01,CA,NCI,National Cancer Institute,National Cancer Institute,2,349321.1666666667
